date,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv
2012/5/14,4,69,8,10,1009,2.67,0,0,0,0,0,1
2012/5/14,5,69,8,9,1009,3.56,0,0,0,0,0,1
2012/5/14,6,71,9,11,1009,4.01,0,0,0,0,0,1
2012/5/14,7,61,11,15,1010,4.9,0,0,0,0,0,1
2012/5/14,8,31,0,19,1009,1.79,0,0,0,1,0,0
2012/5/14,9,26,-1,21,1009,3.13,0,0,0,0,0,1
2012/5/14,10,52,-8,23,1009,5.81,0,0,0,1,0,0
2012/5/14,11,53,-1,23,1008,5.81,0,0,0,0,1,0
2012/5/14,12,52,0,24,1007,9.83,0,0,0,0,1,0
2012/5/14,13,50,-4,25,1006,13.85,0,0,0,0,1,0
2012/5/14,14,37,-8,26,1006,8.94,0,0,0,1,0,0
2012/5/14,15,33,-7,27,1005,18.77,0,0,0,1,0,0
2012/5/14,16,30,-7,27,1005,28.6,0,0,0,1,0,0
2012/5/14,17,16,-8,26,1005,38.43,0,0,0,1,0,0
2012/5/14,18,15,-7,25,1005,45.58,0,0,0,1,0,0
2012/5/14,19,14,-6,22,1006,52.73,0,0,0,1,0,0
2012/5/14,20,15,-6,20,1007,58.54,0,0,0,1,0,0
2012/5/14,21,26,-6,18,1008,62.56,0,0,0,1,0,0
2012/5/14,22,37,-4,15,1008,66.58,0,0,0,1,0,0
2012/5/14,23,37,-4,15,1008,69.71,0,0,0,1,0,0
2012/5/15,0,43,-6,17,1008,73.73,0,0,0,1,0,0
2012/5/15,1,44,1,15,1008,0.89,0,0,0,0,0,1
2012/5/15,2,36,-2,14,1008,1.79,0,0,0,1,0,0
2012/5/15,3,47,-4,16,1007,3.58,0,0,0,1,0,0
2012/5/15,4,46,-2,13,1007,5.37,0,0,0,1,0,0
2012/5/15,5,51,0,10,1007,0.89,0,0,0,0,0,1
2012/5/15,6,51,3,11,1007,1.79,0,0,0,1,0,0
2012/5/15,7,41,3,15,1007,0.89,0,0,0,0,0,1
2012/5/15,8,37,-1,19,1007,3.13,0,0,0,1,0,0
2012/5/15,9,33,-2,22,1007,8.05,0,0,0,1,0,0
2012/5/15,10,38,-4,23,1006,16.1,0,0,0,1,0,0
2012/5/15,11,42,-5,24,1006,27.28,0,0,0,1,0,0
2012/5/15,12,27,-5,26,1004,38.46,0,0,0,1,0,0
2012/5/15,13,38,-3,26,1004,48.29,0,0,0,1,0,0
2012/5/15,14,37,-3,26,1003,57.23,0,0,0,1,0,0
2012/5/15,15,28,-4,27,1002,66.17,0,0,0,1,0,0
2012/5/15,16,16,-5,27,1002,78.24,0,0,0,1,0,0
2012/5/15,17,22,-4,26,1002,87.18,0,0,0,1,0,0
2012/5/15,18,16,-4,25,1002,95.23,0,0,0,1,0,0
2012/5/15,19,19,-3,21,1003,99.25,0,0,0,1,0,0
2012/5/15,20,12,-1,18,1003,100.14,0,0,0,1,0,0
2012/5/15,21,22,0,22,1003,108.19,0,0,0,1,0,0
2012/5/15,22,36,1,22,1003,116.24,0,0,0,1,0,0
2012/5/15,23,31,1,21,1003,4.02,0,0,0,0,1,0
2012/5/16,0,40,1,21,1002,8.94,0,0,0,0,1,0
2012/5/16,1,51,2,19,1002,1.79,0,0,0,1,0,0
2012/5/16,2,32,2,19,1002,4.92,0,0,0,1,0,0
2012/5/16,3,43,3,13,1002,8.94,0,0,0,1,0,0
2012/5/16,4,44,3,12,1003,12.96,0,0,0,1,0,0
2012/5/16,5,18,1,14,1003,17.88,0,0,0,1,0,0
2012/5/16,6,15,0,17,1004,25.93,0,0,0,1,0,0
2012/5/16,7,15,-1,19,1005,34.87,0,0,0,1,0,0
2012/5/16,8,19,0,20,1005,44.7,0,0,0,1,0,0
2012/5/16,9,25,0,21,1005,54.53,0,0,0,1,0,0
2012/5/16,10,20,-2,23,1005,64.36,0,0,0,1,0,0
2012/5/16,11,22,-2,24,1005,77.32,0,0,0,1,0,0
2012/5/16,12,18,-3,26,1004,89.39,0,0,0,1,0,0
2012/5/16,13,24,-2,26,1003,99.22,0,0,0,1,0,0
2012/5/16,14,22,-1,27,1003,109.05,0,0,0,1,0,0
2012/5/16,15,30,0,28,1002,117.99,0,0,0,1,0,0
2012/5/16,16,28,-1,28,1001,127.82,0,0,0,1,0,0
2012/5/16,17,33,-1,28,1000,136.76,0,0,0,1,0,0
2012/5/16,18,25,-1,27,1000,142.57,0,0,0,1,0,0
2012/5/16,19,27,-3,27,1000,150.62,0,0,0,1,0,0
2012/5/16,20,32,-3,26,1001,158.67,0,0,0,1,0,0
2012/5/16,21,38,-4,26,1001,164.48,0,0,0,1,0,0
2012/5/16,22,32,-4,25,1001,171.63,0,0,0,1,0,0
2012/5/16,23,28,-5,26,1001,178.78,0,0,0,1,0,0
2012/5/18,0,34,7,17,1008,54.09,0,0,0,0,1,0
2012/5/18,1,32,8,15,1008,0.45,0,0,0,0,0,1
2012/5/18,2,28,8,14,1008,1.79,0,0,1,0,0,0
2012/5/18,3,35,8,15,1008,0.89,0,0,0,0,0,1
2012/5/18,4,45,9,13,1007,0.89,0,0,0,0,1,0
2012/5/18,5,52,9,13,1008,0.89,0,0,1,0,0,0
2012/5/18,6,55,9,14,1008,0.89,0,0,0,0,0,1
2012/5/18,7,67,9,18,1009,1.78,0,0,0,0,0,1
2012/5/18,8,69,9,19,1009,1.79,0,0,0,0,1,0
2012/5/18,9,72,10,21,1009,3.58,0,0,0,0,1,0
2012/5/18,10,85,11,22,1008,1.79,0,0,0,0,0,1
2012/5/18,11,107,11,24,1008,3.58,0,0,0,0,0,1
2012/5/18,12,106,13,27,1007,3.13,0,0,0,0,1,0
2012/5/18,13,136,13,28,1006,1.79,0,0,0,0,0,1
2012/5/18,14,134,13,29,1005,3.13,0,0,0,0,1,0
2012/5/18,15,127,14,31,1004,6.26,0,0,0,0,1,0
2012/5/18,16,125,15,31,1004,8.05,0,0,0,0,1,0
2012/5/18,17,108,16,31,1004,9.84,0,0,0,0,1,0
2012/5/18,18,122,12,30,1004,13.86,0,0,0,0,1,0
2012/5/18,19,130,13,30,1005,4.92,0,0,0,1,0,0
2012/5/18,20,138,14,28,1005,3.13,0,0,0,0,1,0
2012/5/18,21,129,13,28,1005,6.26,0,0,0,0,1,0
2012/5/18,22,136,14,26,1005,9.39,0,0,0,0,1,0
2012/5/18,23,140,16,23,1006,1.79,0,0,1,0,0,0
2012/5/19,0,146,15,24,1006,1.79,0,0,0,0,1,0
2012/5/19,1,137,15,22,1006,0.89,0,0,0,0,0,1
2012/5/19,2,139,15,21,1006,1.78,0,0,0,0,0,1
2012/5/19,3,123,15,21,1006,1.79,0,0,0,0,1,0
2012/5/19,4,136,15,20,1006,3.58,0,0,0,0,1,0
2012/5/19,5,140,15,20,1007,5.37,0,0,0,0,1,0
2012/5/19,6,150,16,20,1007,8.5,0,0,0,0,1,0
2012/5/19,7,160,16,21,1008,10.29,0,0,0,0,1,0
2012/5/19,8,151,17,23,1009,12.08,0,0,0,0,1,0
2012/5/19,9,156,17,24,1009,13.87,0,0,0,0,1,0
2012/5/19,10,159,17,25,1009,15.66,0,0,0,0,1,0
2012/5/19,11,298,18,26,1009,17.45,0,0,0,0,1,0
2012/5/19,12,164,18,28,1009,20.58,0,0,0,0,1,0
2012/5/19,13,164,18,29,1008,23.71,0,0,0,0,1,0
2012/5/19,14,162,18,30,1008,26.84,0,0,0,0,1,0
2012/5/19,15,163,19,30,1007,29.97,0,0,0,0,1,0
2012/5/19,16,154,19,30,1007,33.1,0,0,0,0,1,0
2012/5/19,17,147,19,29,1007,1.79,0,0,1,0,0,0
2012/5/19,18,136,19,29,1008,4.92,0,0,1,0,0,0
2012/5/19,19,128,18,28,1008,8.05,0,0,1,0,0,0
2012/5/21,12,137,15,23,1015,1.79,0,0,0,0,1,0
2012/5/21,13,157,15,24,1014,3.58,0,0,0,0,1,0
2012/5/21,14,164,16,25,1014,5.37,0,0,0,0,1,0
2012/5/21,15,167,17,25,1013,0.89,0,0,0,0,0,1
2012/5/21,16,165,18,26,1013,3.13,0,0,0,0,1,0
2012/5/21,17,136,17,25,1012,6.26,0,0,0,0,1,0
2012/5/21,18,123,17,25,1012,10.28,0,0,0,0,1,0
2012/5/21,19,116,16,24,1012,13.41,0,0,0,0,1,0
2012/5/21,20,119,15,24,1013,18.33,0,0,0,0,1,0
2012/5/21,21,135,16,23,1013,20.12,0,0,0,0,1,0
2012/5/21,22,155,17,23,1013,24.14,0,0,0,0,1,0
2012/5/21,23,168,17,23,1013,27.27,0,0,0,0,1,0
2012/5/22,0,170,17,22,1013,3.13,0,0,0,0,0,1
2012/5/22,1,145,17,22,1012,1.79,0,0,0,0,1,0
2012/5/22,2,93,17,20,1012,0.89,0,0,0,0,0,1
2012/5/22,3,86,16,21,1012,0.89,0,0,0,0,1,0
2012/5/22,4,75,16,20,1011,2.68,0,0,0,0,1,0
2012/5/22,5,90,16,20,1011,4.47,0,0,0,0,1,0
2012/5/22,6,102,17,20,1011,6.26,0,0,0,0,1,0
2012/5/22,15,65,10,28,1008,21.9,0,0,0,0,1,0
2012/5/22,16,61,10,28,1008,29.05,0,0,0,0,1,0
2012/5/22,17,50,10,28,1007,34.86,0,0,0,0,1,0
2012/5/22,18,61,12,27,1007,40.67,0,0,0,0,1,0
2012/5/22,19,58,12,26,1007,44.69,0,0,0,0,1,0
2012/5/22,20,68,12,25,1007,47.82,0,0,0,0,1,0
2012/5/22,21,72,13,24,1008,49.61,0,0,0,0,1,0
2012/5/22,22,117,15,25,1009,53.63,0,0,0,0,1,0
2012/5/22,23,129,15,24,1009,56.76,0,0,0,0,1,0
2012/5/23,0,132,15,24,1009,59.89,0,0,0,0,1,0
2012/5/23,1,107,14,21,1010,4.92,0,0,0,1,0,0
2012/5/23,2,85,3,21,1010,4.92,0,0,1,0,0,0
2012/5/23,3,52,0,20,1011,9.84,0,0,1,0,0,0
2012/5/23,4,19,-2,20,1011,14.76,0,0,1,0,0,0
2012/5/23,5,15,-2,18,1012,4.02,0,0,0,1,0,0
2012/5/23,6,17,0,17,1013,7.15,0,0,0,1,0,0
2012/5/23,7,13,2,20,1014,3.13,0,0,1,0,0,0
2012/5/23,8,13,1,22,1014,7.15,0,0,1,0,0,0
2012/5/23,9,12,0,24,1014,10.28,0,0,1,0,0,0
2012/5/23,10,10,-1,24,1013,14.3,0,0,1,0,0,0
2012/5/23,11,15,-1,25,1013,17.43,0,0,1,0,0,0
2012/5/23,12,12,-3,26,1012,4.02,0,0,0,0,0,1
2012/5/23,13,11,-3,27,1012,5.81,0,0,0,0,0,1
2012/5/23,14,17,-2,28,1010,7.6,0,0,0,0,0,1
2012/5/23,15,16,-2,27,1009,9.39,0,0,0,0,0,1
2012/5/23,16,15,-1,27,1009,1.79,0,0,0,0,1,0
2012/5/23,17,19,-1,27,1009,7.6,0,0,0,0,1,0
2012/5/23,18,23,0,26,1009,12.52,0,0,0,0,1,0
2012/5/23,19,34,0,24,1009,16.54,0,0,0,0,1,0
2012/5/23,20,30,1,23,1009,18.33,0,0,0,0,1,0
2012/5/23,21,35,3,21,1010,21.46,0,0,0,0,1,0
2012/5/23,22,40,5,21,1010,0.89,0,0,0,0,0,1
2012/5/23,23,49,6,19,1010,1.78,0,0,0,0,0,1
2012/5/25,0,69,7,16,1010,1.78,0,0,0,0,0,1
2012/5/25,1,91,4,17,1010,2.67,0,0,0,0,0,1
2012/5/25,2,84,4,16,1011,3.56,0,0,0,0,0,1
2012/5/25,3,70,7,16,1010,4.45,0,0,0,0,0,1
2012/5/25,4,48,6,14,1011,5.34,0,0,0,0,0,1
2012/5/25,5,48,6,15,1011,1.79,0,0,1,0,0,0
2012/5/25,6,30,5,17,1011,5.81,0,0,1,0,0,0
2012/5/25,7,15,4,20,1011,7.6,0,0,1,0,0,0
2012/5/25,8,22,5,22,1011,1.79,0,0,0,0,1,0
2012/5/25,9,22,4,24,1011,3.58,0,0,0,0,1,0
2012/5/25,10,39,4,25,1011,5.37,0,0,0,0,1,0
2012/5/25,11,48,4,27,1010,8.5,0,0,0,0,1,0
2012/5/25,12,49,4,28,1010,11.63,0,0,0,0,1,0
2012/5/25,13,72,5,28,1009,15.65,0,0,0,0,1,0
2012/5/25,14,73,5,28,1008,1.79,0,0,0,0,0,1
2012/5/25,15,66,5,27,1008,3.13,0,0,0,0,1,0
2012/5/25,16,63,6,27,1007,4.92,0,0,0,0,1,0
2012/5/25,17,27,3,27,1007,4.02,0,0,0,1,0,0
2012/5/25,18,31,6,25,1006,5.81,0,0,0,0,1,0
2012/5/25,19,39,6,24,1007,9.83,0,0,0,0,1,0
2012/5/25,20,42,8,22,1008,15.64,0,0,0,0,1,0
2012/5/25,21,63,10,20,1009,21.45,0,0,0,0,1,0
2012/5/25,22,83,12,19,1009,25.47,0,0,0,0,1,0
2012/5/25,23,98,12,17,1009,0.89,0,0,0,0,0,1
2012/5/26,0,99,12,17,1009,1.79,0,0,0,0,1,0
2012/5/26,1,98,12,16,1008,3.58,0,0,0,0,1,0
2012/5/26,2,98,12,14,1008,1.79,0,0,1,0,0,0
2012/5/26,3,93,12,14,1007,1.79,0,0,0,0,1,0
2012/5/26,4,95,12,14,1007,1.79,0,0,1,0,0,0
2012/5/26,5,138,10,11,1007,2.68,0,0,1,0,0,0
2012/5/26,6,144,13,14,1007,0.89,0,0,0,0,0,1
2012/5/26,7,146,13,18,1007,1.78,0,0,0,0,0,1
2012/5/26,8,156,13,20,1007,2.67,0,0,0,0,0,1
2012/5/26,9,129,13,22,1007,1.79,0,0,0,0,1,0
2012/5/26,10,122,13,24,1007,3.58,0,0,0,0,1,0
2012/5/26,11,104,12,27,1006,5.37,0,0,0,0,1,0
2012/5/26,12,75,12,30,1005,7.16,0,0,0,0,1,0
2012/5/26,13,67,11,32,1004,10.29,0,0,0,0,1,0
2012/5/26,14,46,7,33,1003,15.21,0,0,0,0,1,0
2012/5/26,15,27,6,33,1002,20.13,0,0,0,0,1,0
2012/5/26,16,39,5,33,1001,27.28,0,0,0,0,1,0
2012/5/26,17,32,4,33,1001,34.43,0,0,0,0,1,0
2012/5/26,18,31,3,32,1001,40.24,0,0,0,0,1,0
2012/5/26,19,31,3,30,1002,46.05,0,0,0,0,1,0
2012/5/26,20,36,5,29,1002,50.97,0,0,0,0,1,0
2012/5/26,21,28,5,28,1002,56.78,0,0,0,0,1,0
2012/5/26,22,43,6,27,1003,61.7,0,0,0,0,1,0
2012/5/26,23,56,7,25,1003,66.62,0,0,0,0,1,0
2012/5/27,0,54,8,22,1003,69.75,0,0,0,0,1,0
2012/5/27,1,53,10,19,1003,70.64,0,0,0,0,1,0
2012/5/27,2,58,10,18,1003,0.89,0,0,0,0,0,1
2012/5/27,3,63,9,16,1004,0.89,0,0,1,0,0,0
2012/5/27,4,77,9,16,1004,0.89,0,0,0,0,0,1
2012/5/27,5,79,9,16,1005,1.78,0,0,0,0,0,1
2012/5/27,6,80,10,19,1006,2.67,0,0,0,0,0,1
2012/5/27,7,84,11,22,1007,1.79,0,0,0,0,1,0
2012/5/27,8,101,12,24,1007,3.58,0,0,0,0,1,0
2012/5/27,9,104,14,25,1007,6.71,0,0,0,0,1,0
2012/5/27,10,105,13,27,1007,10.73,0,0,0,0,1,0
2012/5/27,11,134,14,28,1007,14.75,0,0,0,0,1,0
2012/5/27,12,162,14,29,1007,19.67,0,0,0,0,1,0
2012/5/27,13,147,16,30,1007,23.69,0,0,0,0,1,0
2012/5/27,14,133,15,31,1006,28.61,0,0,0,0,1,0
2012/5/27,15,136,15,31,1007,31.74,0,0,0,0,1,0
2012/5/27,16,144,16,30,1006,36.66,0,0,0,0,1,0
2012/5/27,17,149,16,29,1007,38.45,0,0,0,0,1,0
2012/5/27,18,151,15,29,1006,44.26,0,0,0,0,1,0
2012/5/27,19,140,15,27,1008,49.18,0,0,0,0,1,0
2012/5/27,20,138,15,25,1009,53.2,0,0,0,0,1,0
2012/5/27,21,152,15,24,1010,57.22,0,0,0,0,1,0
2012/5/27,22,158,13,23,1011,60.35,0,0,0,0,1,0
2012/5/27,23,139,13,22,1011,63.48,0,0,0,0,1,0
2012/5/28,0,124,13,21,1011,0.89,0,0,0,0,0,1
2012/5/28,1,120,13,20,1011,1.79,0,0,0,0,1,0
2012/5/28,2,133,12,19,1012,0.89,0,0,0,0,0,1
2012/5/28,3,135,12,19,1012,1.79,0,0,0,0,1,0
2012/5/28,4,125,12,16,1012,0.45,0,0,0,0,0,1
2012/5/28,5,137,11,18,1013,0.89,0,0,0,1,0,0
2012/5/28,6,146,14,20,1013,1.79,0,0,1,0,0,0
2012/5/28,7,137,13,22,1013,1.79,0,0,0,1,0,0
2012/5/28,9,125,13,25,1014,1.79,0,0,0,0,0,1
2012/5/28,10,130,14,27,1013,1.79,0,0,0,0,1,0
2012/5/28,11,136,14,28,1013,3.58,0,0,0,0,1,0
2012/5/28,12,143,15,29,1012,6.71,0,0,0,0,1,0
2012/5/28,13,149,15,31,1011,9.84,0,0,0,0,1,0
2012/5/28,14,152,15,31,1011,13.86,0,0,0,0,1,0
2012/5/28,15,144,16,32,1010,17.88,0,0,0,0,1,0
2012/5/28,16,105,13,33,1009,22.8,0,0,0,0,1,0
2012/5/28,17,87,12,33,1009,28.61,0,0,0,0,1,0
2012/5/28,18,82,10,32,1009,33.53,0,0,0,0,1,0
2012/5/28,19,104,11,31,1010,38.45,0,0,0,0,1,0
2012/5/28,20,125,12,28,1010,41.58,0,0,0,0,1,0
2012/5/28,22,150,15,26,1011,0.89,0,0,0,0,0,1
2012/5/28,23,134,14,26,1011,1.79,0,0,0,0,1,0
2012/5/29,0,94,15,25,1011,3.58,0,0,0,0,1,0
2012/5/29,1,89,15,25,1011,5.37,0,0,0,0,1,0
2012/5/29,2,97,15,24,1011,7.16,0,0,0,0,1,0
2012/5/29,3,94,15,23,1010,8.95,0,0,0,0,1,0
2012/5/29,4,96,15,22,1010,12.08,0,0,0,0,1,0
2012/5/29,5,101,14,22,1010,15.21,0,0,0,0,1,0
2012/5/29,6,86,14,23,1010,19.23,0,0,0,0,1,0
2012/5/29,7,94,15,24,1010,22.36,0,0,0,0,1,0
2012/5/29,8,102,15,24,1011,25.49,0,0,0,0,1,0
2012/5/29,9,96,14,25,1011,30.41,0,0,0,0,1,0
2012/5/29,10,99,12,26,1010,36.22,0,0,0,0,1,0
2012/5/29,11,104,12,26,1010,40.24,0,0,0,0,1,0
2012/5/29,12,99,11,27,1010,44.26,0,0,0,0,1,0
2012/5/29,13,93,11,27,1009,49.18,0,0,0,0,1,0
2012/5/29,14,105,12,26,1010,56.33,0,0,0,0,1,0
2012/5/29,15,76,13,21,1010,5.81,0,1,0,1,0,0
2012/5/29,16,33,13,22,1011,9.83,0,2,0,1,0,0
2012/5/29,17,26,13,21,1011,16.98,0,3,0,1,0,0
2012/5/29,18,18,14,20,1012,22.79,0,4,0,1,0,0
2012/5/29,19,15,12,21,1012,27.71,0,0,0,1,0,0
2012/5/29,20,15,14,20,1013,32.63,0,0,0,1,0,0
2012/5/29,21,22,12,18,1013,4.02,0,0,1,0,0,0
2012/5/29,22,26,11,18,1014,8.04,0,0,1,0,0,0
2012/5/29,23,15,10,17,1014,12.06,0,0,1,0,0,0
2012/5/30,0,11,9,16,1014,15.19,0,0,1,0,0,0
2012/5/30,1,8,9,17,1014,19.21,0,0,1,0,0,0
2012/5/30,2,16,9,15,1014,21,0,0,1,0,0,0
2012/5/30,3,12,10,15,1014,22.79,0,0,1,0,0,0
2012/5/30,4,18,10,13,1015,24.58,0,0,1,0,0,0
2012/5/30,5,14,9,12,1016,3.13,0,0,0,1,0,0
2012/5/30,6,14,9,18,1016,4.92,0,0,1,0,0,0
2012/5/30,7,9,9,18,1016,8.94,0,0,1,0,0,0
2012/5/30,8,6,9,21,1017,4.02,0,0,0,1,0,0
2012/5/30,9,5,7,23,1017,9.83,0,0,0,1,0,0
2012/5/30,10,5,6,24,1017,16.98,0,0,0,1,0,0
2012/5/30,11,6,6,26,1017,21.9,0,0,0,1,0,0
2012/5/30,12,6,5,26,1016,25.03,0,0,0,1,0,0
2012/5/30,13,8,5,27,1016,4.92,0,0,0,0,0,1
2012/5/30,14,11,4,27,1015,4.02,0,0,0,1,0,0
2012/5/30,15,10,4,27,1015,1.79,0,0,0,0,0,1
2012/5/30,16,12,3,28,1015,1.79,0,0,0,1,0,0
2012/5/30,17,14,3,27,1015,3.13,0,0,0,0,1,0
2012/5/30,18,15,2,27,1015,1.79,0,0,0,1,0,0
2012/5/30,19,9,2,24,1015,1.79,0,0,1,0,0,0
2012/5/30,20,16,3,21,1016,0.89,0,0,0,0,0,1
2012/5/30,21,27,4,19,1017,0.89,0,0,0,0,1,0
2012/5/30,22,29,6,16,1017,0.45,0,0,0,0,0,1
2012/5/30,23,43,7,15,1018,1.34,0,0,0,0,0,1
2012/6/1,0,50,15,17,1015,4.92,0,0,0,1,0,0
2012/6/1,1,51,15,16,1015,5.81,0,0,0,1,0,0
2012/6/1,2,55,15,16,1014,7.6,0,1,0,1,0,0
2012/6/1,3,63,15,17,1014,0.89,0,2,0,0,0,1
2012/6/1,4,57,15,16,1014,1.78,0,3,0,0,0,1
2012/6/1,5,58,14,15,1014,0.89,0,0,1,0,0,0
2012/6/1,6,65,14,16,1014,0.89,0,0,0,0,0,1
2012/6/1,7,55,13,17,1014,1.79,0,0,0,0,1,0
2012/6/1,8,53,13,18,1014,0.89,0,0,0,0,0,1
2012/6/1,9,54,12,18,1014,1.79,0,0,1,0,0,0
2012/6/1,10,55,13,18,1014,3.58,0,0,1,0,0,0
2012/6/1,11,55,12,20,1014,5.37,0,0,1,0,0,0
2012/6/1,12,55,10,22,1013,1.79,0,0,0,0,1,0
2012/6/1,13,55,11,22,1012,4.92,0,0,0,0,1,0
2012/6/1,14,52,13,22,1011,8.05,0,0,0,0,1,0
2012/6/1,15,66,13,22,1011,12.07,0,0,0,0,1,0
2012/6/1,16,71,14,23,1010,15.2,0,0,0,0,1,0
2012/6/1,17,83,14,22,1011,19.22,0,0,0,0,1,0
2012/6/1,18,108,14,21,1011,23.24,0,0,0,0,1,0
2012/6/1,19,115,15,20,1010,27.26,0,0,0,0,1,0
2012/6/1,20,121,16,19,1011,0.89,0,0,0,0,0,1
2012/6/1,21,138,17,19,1012,1.79,0,0,0,0,1,0
2012/6/1,22,152,17,18,1012,3.58,0,0,0,0,1,0
2012/6/1,23,151,17,18,1012,4.47,0,0,0,0,1,0
2012/6/2,0,143,17,17,1012,5.36,0,0,0,0,1,0
2012/6/2,1,144,16,17,1012,6.25,0,0,0,0,1,0
2012/6/2,2,149,16,16,1011,7.14,0,0,0,0,1,0
2012/6/2,3,143,17,17,1011,8.93,0,0,0,0,1,0
2012/6/2,4,141,16,16,1011,0.45,0,0,0,0,0,1
2012/6/2,5,145,16,16,1011,0.89,0,0,1,0,0,0
2012/6/2,6,155,17,17,1011,0.89,0,0,0,0,0,1
2012/6/2,7,189,17,18,1012,1.79,0,0,0,0,1,0
2012/6/2,8,180,18,19,1012,3.58,0,0,0,0,1,0
2012/6/2,9,185,17,20,1012,7.6,0,0,0,0,1,0
2012/6/2,10,168,16,22,1012,10.73,0,0,0,0,1,0
2012/6/2,11,158,16,23,1011,12.52,0,0,0,0,1,0
2012/6/2,12,143,15,25,1011,15.65,0,0,0,0,1,0
2012/6/2,13,108,15,26,1010,18.78,0,0,0,0,1,0
2012/6/2,14,69,13,28,1009,23.7,0,0,0,0,1,0
2012/6/2,15,63,11,29,1008,29.51,0,0,0,0,1,0
2012/6/2,16,62,11,29,1007,35.32,0,0,0,0,1,0
2012/6/2,17,63,10,28,1007,40.24,0,0,0,0,1,0
2012/6/2,18,67,11,28,1007,45.16,0,0,0,0,1,0
2012/6/2,19,71,11,27,1007,50.08,0,0,0,0,1,0
2012/6/2,20,95,12,24,1007,51.87,0,0,0,0,1,0
2012/6/2,21,117,14,23,1007,53.66,0,0,0,0,1,0
2012/6/2,22,130,15,22,1008,55.45,0,0,0,0,1,0
2012/6/2,23,146,15,22,1008,57.24,0,0,0,0,1,0
2012/6/3,0,159,16,22,1007,60.37,0,0,0,0,1,0
2012/6/3,1,168,15,21,1007,62.16,0,0,0,0,1,0
2012/6/3,2,178,15,21,1007,63.95,0,0,0,0,1,0
2012/6/3,3,175,16,20,1007,65.74,0,0,0,0,1,0
2012/6/3,4,207,18,20,1007,66.63,0,0,0,0,1,0
2012/6/3,5,233,19,20,1007,0.89,0,0,0,0,0,1
2012/6/3,6,248,19,20,1007,1.79,0,0,0,0,1,0
2012/6/3,7,244,19,21,1007,0.89,0,0,0,0,0,1
2012/6/3,8,237,19,21,1007,1.78,0,0,0,0,0,1
2012/6/3,9,239,19,22,1006,1.79,0,1,0,0,1,0
2012/6/3,10,242,20,22,1006,0.45,0,2,0,0,0,1
2012/6/3,11,246,20,24,1005,1.34,0,0,0,0,0,1
2012/6/3,12,238,20,25,1005,2.23,0,0,0,0,0,1
2012/6/3,13,206,20,23,1004,1.79,0,1,0,0,1,0
2012/6/3,14,216,21,23,1005,1.79,0,2,1,0,0,0
2012/6/3,15,261,21,23,1004,0.89,0,3,0,0,0,1
2012/6/3,16,59,19,21,1004,4.92,0,4,0,0,1,0
2012/6/3,17,39,19,22,1004,3.13,0,0,0,1,0,0
2012/6/3,18,41,20,22,1003,3.13,0,0,1,0,0,0
2012/6/3,19,57,19,21,1003,1.79,0,0,0,0,1,0
2012/6/3,20,63,19,20,1004,3.58,0,0,0,0,1,0
2012/6/3,21,92,18,20,1005,0.89,0,0,0,0,0,1
2012/6/3,22,84,17,18,1006,1.78,0,0,0,0,0,1
2012/6/3,23,80,17,18,1006,2.23,0,0,0,0,0,1
2012/6/4,0,95,16,17,1006,3.12,0,0,0,0,0,1
2012/6/4,1,120,17,17,1006,0.89,0,0,0,0,1,0
2012/6/4,2,135,16,16,1005,0.89,0,0,0,0,0,1
2012/6/4,3,140,16,16,1005,1.78,0,0,0,0,0,1
2012/6/4,4,139,15,16,1006,2.67,0,0,0,0,0,1
2012/6/4,5,141,17,17,1006,0.89,0,0,0,1,0,0
2012/6/4,6,146,17,17,1006,0.89,0,0,0,0,1,0
2012/6/4,7,161,18,19,1006,0.89,0,0,0,0,0,1
2012/6/4,8,167,18,20,1006,1.78,0,0,0,0,0,1
2012/6/4,9,164,19,23,1007,1.79,0,0,1,0,0,0
2012/6/4,10,148,18,24,1006,0.89,0,0,0,0,0,1
2012/6/4,11,135,18,26,1006,1.79,0,0,0,0,1,0
2012/6/4,12,141,18,28,1005,3.13,0,0,0,0,0,1
2012/6/4,13,143,17,29,1004,4.02,0,0,0,0,1,0
2012/6/4,14,154,17,30,1003,8.94,0,0,0,0,1,0
2012/6/4,15,118,16,30,1003,14.75,0,0,0,0,1,0
2012/6/4,16,75,15,32,1002,20.56,0,0,0,0,1,0
2012/6/4,17,66,12,32,1001,26.37,0,0,0,0,1,0
2012/6/4,18,62,12,32,1001,31.29,0,0,0,0,1,0
2012/6/4,19,74,13,31,1001,34.42,0,0,0,0,1,0
2012/6/4,20,61,12,30,1002,37.55,0,0,0,0,1,0
2012/6/4,21,52,14,29,1002,39.34,0,0,0,0,1,0
2012/6/4,22,47,14,27,1003,42.47,0,0,0,0,1,0
2012/6/4,23,56,15,23,1002,44.26,0,0,0,0,1,0
2012/6/5,0,69,16,22,1003,1.79,0,0,1,0,0,0
2012/6/5,1,70,16,20,1003,3.58,0,0,1,0,0,0
2012/6/5,2,72,16,20,1003,5.37,0,0,1,0,0,0
2012/6/5,3,86,16,20,1003,7.16,0,0,1,0,0,0
2012/6/5,4,109,16,18,1004,1.79,0,0,0,1,0,0
2012/6/5,5,97,15,20,1004,3.58,0,0,0,1,0,0
