date,hour,pm2.5,DEWP,TEMP,PRES,ws,s,r,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv
41362,2,103,-4,1,1022,0.9,0,0,0,1,0,0
41362,3,100,-4,0,1022,0,0,0,1,0,0,0
41362,4,110,-6,2,1022,0.89,0,0,0,0,0,1
41362,5,100,-6,1,1023,0,0,0,1,0,0,0
41362,6,93,-5,1,1024,0.45,0,0,0,0,0,1
41362,7,97,-3,2,1024,1.34,0,0,1,0,0,0
41362,8,116,-3,3,1024,1.34,0,0,0,0,1,0
41362,9,127,-4,5,1024,4.02,0,0,0,0,1,0
41362,10,117,-8,9,1023,4.02,0,0,1,0,0,0
41362,11,90,-11,9,1023,0,0,0,0,0,1,0
41362,12,78,-14,10,1022,4.92,0,0,0,0,1,0
41362,13,119,-11,10,1021,4.02,0,0,0,0,1,0
41362,14,121,-8,9,1020,4.02,0,0,0,0,1,0
41362,15,108,-9,10,1020,1.79,0,0,0,0,1,0
41362,16,93,-9,10,1020,1.79,0,0,0,0,1,0
41362,17,97,-7,9,1019,3.13,0,0,1,0,0,0
41362,18,100,-6,9,1019,1.79,0,0,1,0,0,0
41362,19,101,-4,7,1020,1.79,0,0,0,0,0,1
41362,20,80,-4,6,1021,1.34,0,0,0,0,1,0
41362,21,75,-5,4,1022,4.02,0,0,0,0,1,0
41362,22,58,-5,4,1022,4.02,0,0,0,0,1,0
41362,23,66,-7,4,1023,3.13,0,0,0,0,1,0
41363,0,60,-6,3,1023,3.13,0,0,0,0,1,0
41363,1,72,-6,3,1023,1.79,0,0,0,0,1,0
41363,2,75,-7,3,1023,3.13,0,0,0,0,1,0
41363,3,82,-8,3,1022,0.45,0,0,0,0,0,1
41363,4,85,-7,3,1022,0.45,0,0,0,0,0,1
41363,5,82,-8,2,1022,0.89,0,0,0,1,0,0
41363,6,81,-7,2,1023,1.79,0,0,0,1,0,0
41363,7,84,-5,1,1023,1.79,0,0,0,1,0,0
41363,8,90,-7,6,1023,3.13,0,0,0,1,0,0
41363,9,93,-7,7,1024,3.13,0,0,0,0,1,0
41363,10,100,-7,7,1024,3.13,0,0,0,0,1,0
41363,11,122,-6,8,1024,3.13,0,0,0,0,1,0
41363,12,90,-6,9,1023,3.13,0,0,0,0,1,0
41363,13,97,-5,10,1022,3.13,0,0,0,0,1,0
41363,14,116,-4,11,1021,4.02,0,0,0,0,1,0
41363,15,110,-2,10,1021,4.92,0,0,0,0,1,0
41363,16,98,-1,9,1020,4.92,0,0,0,0,1,0
41363,17,104,0,7,1020,4.02,0,0,0,0,1,0
41363,18,85,0,7,1021,4.02,0,0,0,0,1,0
41363,19,91,0,6,1021,4.02,0,0,0,0,1,0
41363,20,98,0,5,1022,3.13,0,0,0,0,1,0
41363,21,107,0,4,1023,3.13,0,0,0,0,1,0
41363,22,100,0,4,1023,1.79,0,0,0,0,1,0
41363,23,101,0,3,1024,1.79,0,0,0,0,1,0
41364,0,107,1,4,1024,1.79,0,0,0,0,1,0
41364,1,105,1,4,1024,3.13,0,0,0,0,1,0
41364,2,106,1,4,1023,3.13,0,0,0,0,1,0
41364,3,109,1,4,1023,1.79,0,0,0,0,1,0
41364,4,130,1,3,1022,1.79,0,0,0,0,1,0
41364,5,131,1,3,1022,1.79,0,0,0,0,1,0
41364,6,140,1,4,1022,1.79,0,0,0,0,1,0
41364,7,141,2,4,1022,1.79,0,0,0,0,1,0
41364,8,155,2,4,1022,1.79,0,0,0,0,1,0
41364,9,174,2,4,1022,3.13,0,0,0,0,1,0
41364,10,193,2,4,1022,3.13,0,0,0,0,1,0
41364,11,203,2,5,1021,3.13,0,0,0,0,1,0
41364,12,230,3,7,1020,1.79,0,0,0,0,1,0
41364,13,227,3,6,1018,1.79,0,0,0,0,1,0
41364,14,251,3,6,1017,3.13,0,0,0,0,1,0
41364,15,248,3,7,1016,1.79,0,0,0,0,1,0
41364,16,243,3,7,1015,3.13,0,0,0,0,1,0
41364,17,253,3,7,1015,1.79,0,0,1,0,0,0
41364,18,258,3,7,1015,1.79,0,0,1,0,0,0
41364,19,254,3,5,1015,3.13,0,0,0,1,0,0
41364,20,259,2,6,1015,1.79,0,0,0,1,0,0
41364,21,256,2,5,1015,3.13,0,0,0,1,0,0
41364,22,255,3,6,1015,3.13,0,0,0,1,0,0
41364,23,246,3,7,1015,3.13,0,0,0,1,0,0
41365,0,244,3,7,1015,0.89,0,0,0,0,0,1
41365,1,259,3,6,1015,3.13,0,0,0,1,0,0
41365,2,244,2,6,1014,0.89,0,0,0,0,0,1
41365,3,256,3,7,1014,2.24,0,0,0,1,0,0
41365,4,250,3,7,1014,1.79,0,0,0,0,1,0
41365,5,245,3,4,1013,0.89,0,0,0,0,0,1
41365,6,247,2,3,1014,0.9,0,0,0,0,1,0
41365,7,247,3,6,1014,1.79,0,0,0,0,1,0
41365,8,158,4,8,1014,1.79,0,0,0,0,1,0
41365,9,18,-3,13,1014,0.44,0,0,0,1,0,0
41365,10,15,-4,14,1015,8.94,0,0,0,1,0,0
41365,11,15,-4,14,1016,8.94,0,0,0,1,0,0
41365,12,29,0,15,1016,8.05,0,0,0,1,0,0
41365,13,39,-2,15,1016,8.94,0,0,1,0,0,0
41365,14,37,-4,16,1017,5.81,0,0,1,0,0,0
41365,15,39,-7,15,1017,8.05,0,0,0,1,0,0
41365,16,41,-6,15,1017,5.81,0,0,1,0,0,0
41365,17,38,-7,14,1018,4.02,0,0,1,0,0,0
41365,18,31,-7,14,1019,1.79,0,0,1,0,0,0
41365,19,29,-9,11,1020,4.02,0,0,0,1,0,0
41365,20,20,-10,8,1021,3.13,0,0,0,1,0,0
41365,21,19,-12,10,1022,4.92,0,0,0,1,0,0
41365,22,7,-20,10,1022,4.92,0,0,0,1,0,0
41365,23,7,-18,9,1023,4.92,0,0,0,1,0,0
41366,0,6,-14,6,1023,1.79,0,0,1,0,0,0
41366,1,13,-13,4,1023,1.34,0,0,0,1,0,0
41366,2,20,-12,4,1023,0.89,0,0,0,0,0,1
41366,3,49,-9,1,1023,2.24,0,0,0,0,1,0
41366,4,64,-7,1,1022,0.45,0,0,0,0,0,1
41366,5,96,-6,-1,1022,0.89,0,0,0,0,0,1
41366,6,122,-5,0,1022,0.45,0,0,0,0,0,1
41366,7,133,-4,1,1022,0.89,0,0,0,1,0,0
41366,9,175,-3,8,1021,2.69,0,0,1,0,0,0
41366,10,176,-1,10,1021,1.79,0,0,0,0,0,1
41366,11,164,1,13,1019,1.79,0,0,0,0,0,1
41366,12,169,-2,14,1018,0.44,0,0,0,0,1,0
41366,13,155,-3,16,1016,4.02,0,0,0,0,1,0
41366,14,144,-3,17,1015,4.92,0,0,0,0,1,0
41366,15,119,-4,18,1014,4.92,0,0,0,0,1,0
41366,16,113,-5,18,1013,5.81,0,0,0,0,1,0
41366,17,130,-5,18,1012,4.92,0,0,0,0,1,0
41366,18,123,-5,17,1011,4.02,0,0,0,0,1,0
41366,19,108,-3,14,1011,4.02,0,0,0,0,1,0
41366,20,112,-3,14,1011,3.13,0,0,0,0,1,0
41366,21,111,-2,11,1012,1.79,0,0,0,0,1,0
41366,22,122,-1,10,1011,1.79,0,0,0,0,1,0
41366,23,130,-2,11,1011,0.89,0,0,0,0,0,1
41367,0,138,-2,8,1011,0.89,0,0,0,0,0,1
41367,1,149,-1,6,1010,0.89,0,0,1,0,0,0
41367,2,153,-1,5,1010,0.9,0,0,0,0,1,0
41367,3,184,-1,3,1009,0.89,0,0,1,0,0,0
41367,4,179,-1,3,1010,0,0,0,0,0,0,1
41367,5,183,-1,3,1010,0,0,0,1,0,0,0
41367,6,194,0,4,1010,0,0,0,0,0,0,1
41367,7,184,1,4,1011,0.9,0,0,0,1,0,0
41367,8,153,1,10,1012,1.79,0,0,0,1,0,0
41367,9,150,-1,13,1012,3.13,0,0,1,0,0,0
41367,10,126,-1,17,1012,0.89,0,0,0,0,1,0
41367,11,156,0,18,1012,4.02,0,0,0,0,1,0
41367,12,156,0,18,1012,7.15,0,0,0,0,1,0
41367,13,178,2,19,1011,5.81,0,0,0,0,1,0
41367,14,243,-1,18,1012,7.15,0,0,0,0,1,0
41367,15,122,-1,17,1012,8.05,0,0,0,0,1,0
41367,16,100,-3,16,1012,8.05,0,0,0,0,1,0
41367,17,73,-4,16,1012,5.81,0,0,0,0,1,0
41367,18,60,-4,14,1013,4.92,0,0,0,0,1,0
41367,19,46,-4,12,1014,3.13,0,0,0,0,1,0
41367,20,33,-4,11,1015,1.79,0,0,0,0,1,0
41367,21,32,-4,10,1015,1.79,0,0,0,0,1,0
41367,22,34,-4,9,1016,3.13,0,0,0,0,1,0
41367,23,37,-4,8,1016,1.79,0,0,0,0,1,0
41369,0,122,5,6,1016,49.61,0,9,0,1,0,0
41369,1,117,5,6,1016,1.79,0,1,0,1,0,0
41369,2,113,6,6,1017,3.13,0,1,0,1,0,0
41369,3,108,5,6,1017,1.79,0,1,0,1,0,0
41369,4,110,5,6,1017,3.13,0,1,0,1,0,0
41369,5,121,5,6,1016,0.89,0,1,0,0,0,1
41369,6,122,5,5,1016,0.9,0,0,0,1,0,0
41369,7,116,5,6,1016,1.79,0,0,0,1,0,0
41369,8,106,6,7,1017,3.13,0,0,0,1,0,0
41369,9,107,7,9,1017,1.79,0,0,0,1,0,0
41369,10,111,7,11,1017,4.92,0,0,0,1,0,0
41369,11,122,4,14,1017,8.05,0,0,0,1,0,0
41369,12,88,-3,14,1017,8.94,0,0,0,1,0,0
41369,13,24,-5,14,1017,8.94,0,0,0,1,0,0
41369,14,9,-5,14,1017,8.05,0,0,0,1,0,0
41369,15,12,-7,13,1017,9.83,0,0,0,1,0,0
41369,16,15,-9,13,1017,9.83,0,0,0,1,0,0
41369,17,11,-6,12,1018,8.94,0,0,0,1,0,0
41369,18,11,-5,9,1019,8.94,0,0,0,1,0,0
41369,19,9,-10,9,1020,8.94,0,0,0,1,0,0
41369,20,10,-8,7,1022,4.92,0,0,0,1,0,0
41369,21,9,-10,5,1023,5.81,0,0,0,1,0,0
41369,22,8,-9,4,1023,4.02,0,0,0,1,0,0
41369,23,9,-9,3,1023,3.13,0,0,0,1,0,0
41370,0,8,-9,2,1023,1.79,0,0,1,0,0,0
41370,1,7,-9,3,1023,0,0,0,0,1,0,0
41370,2,6,-9,2,1022,0,0,0,1,0,0,0
41370,3,6,-8,3,1021,2.23,0,0,0,1,0,0
41370,4,6,-7,1,1021,1.79,0,0,0,1,0,0
41370,5,5,-4,-1,1020,0.89,0,0,1,0,0,0
41370,6,12,-5,0,1020,0.9,0,0,0,1,0,0
41370,7,9,-3,3,1020,1.79,0,0,0,1,0,0
41370,8,17,-9,7,1020,3.13,0,0,0,1,0,0
41370,9,11,-11,10,1020,7.15,0,0,0,1,0,0
41370,10,16,-13,11,1020,5.81,0,0,0,1,0,0
41370,11,13,-12,12,1018,8.05,0,0,0,1,0,0
41370,12,10,-11,12,1017,4.02,0,0,1,0,0,0
41370,13,12,-12,13,1016,4.92,0,0,1,0,0,0
41370,14,10,-11,14,1015,3.13,0,0,0,0,1,0
41370,15,15,-12,14,1014,1.79,0,0,0,0,0,1
41370,16,11,-12,14,1013,1.34,0,0,0,0,1,0
41370,17,13,-13,13,1012,3.13,0,0,0,0,1,0
41370,18,11,-12,12,1011,3.13,0,0,0,0,1,0
41370,19,14,-10,9,1011,3.13,0,0,0,0,1,0
41370,20,24,-10,10,1012,4.02,0,0,0,0,1,0
41370,21,33,-9,8,1012,3.13,0,0,0,0,1,0
41370,22,34,-8,7,1012,1.79,0,0,0,0,1,0
41370,23,32,-7,7,1012,1.79,0,0,0,0,1,0
41371,0,36,-8,6,1012,1.79,0,0,0,0,1,0
41371,1,43,-8,6,1011,3.13,0,0,0,0,1,0
41371,2,55,-7,6,1010,3.13,0,0,0,0,1,0
41371,3,57,-3,4,1010,3.13,0,0,0,0,1,0
41371,4,57,-3,3,1010,4.02,0,0,0,0,1,0
41371,5,59,-3,3,1010,3.13,0,0,0,0,1,0
41371,6,104,-3,3,1010,4.02,0,0,0,0,1,0
41371,7,90,-3,4,1011,4.02,0,0,0,0,1,0
41371,8,69,-3,5,1011,4.92,0,0,0,0,1,0
41371,9,67,-2,7,1011,4.02,0,0,0,0,1,0
41371,10,63,-2,9,1010,4.02,0,0,0,0,1,0
41371,11,71,-1,11,1008,4.02,0,0,0,0,1,0
41371,12,77,-1,12,1007,4.92,0,0,0,0,1,0
41371,13,80,-2,13,1006,4.02,0,0,0,0,1,0
41371,14,89,-4,14,1005,4.92,0,0,0,0,1,0
41371,15,106,-1,15,1004,5.81,0,0,0,0,1,0
41371,16,114,-1,14,1003,4.92,0,0,0,0,1,0
41371,17,126,-1,12,1003,4.92,0,0,0,0,1,0
41371,18,97,-1,12,1003,4.92,0,0,0,0,1,0
41371,19,83,-2,11,1005,3.13,0,0,0,0,1,0
41371,20,97,-2,11,1006,1.79,0,0,0,0,1,0
41371,21,90,-2,12,1008,1.79,0,0,0,1,0,0
41371,22,93,4,9,1008,3.13,0,0,0,1,0,0
41371,23,78,3,9,1008,3.13,0,0,1,0,0,0
41372,0,54,2,8,1008,1.79,0,0,0,1,0,0
41372,1,59,2,7,1007,1.34,0,0,1,0,0,0
41372,2,44,1,7,1008,4.92,0,0,1,0,0,0
41372,3,22,1,8,1009,5.81,0,0,0,1,0,0
41372,4,27,-15,9,1010,8.94,0,0,0,1,0,0
41372,5,33,-21,8,1010,9.83,0,0,0,1,0,0
41372,6,29,-22,8,1011,9.83,0,0,0,1,0,0
41372,7,13,-20,7,1012,11.18,0,0,0,1,0,0
41372,8,15,-17,8,1012,11.18,0,0,0,1,0,0
41372,9,17,-17,9,1013,12.07,0,0,0,1,0,0
41372,10,16,-15,10,1013,12.07,0,0,0,1,0,0
41372,11,14,-15,11,1013,12.07,0,0,0,1,0,0
41372,12,14,-15,12,1012,11.18,0,0,0,1,0,0
41372,13,12,-16,12,1012,11.18,0,0,0,1,0,0
41372,14,17,-16,12,1012,11.18,0,0,0,1,0,0
41372,15,13,-16,13,1012,9.83,0,0,0,1,0,0
41372,16,12,-17,12,1012,12.07,0,0,0,1,0,0
41372,17,17,-16,12,1013,11.18,0,0,0,1,0,0
41372,18,12,-16,11,1014,8.94,0,0,0,1,0,0
41372,19,16,-17,10,1014,9.83,0,0,0,1,0,0
41372,20,10,-16,9,1015,8.94,0,0,0,1,0,0
41372,21,15,-16,9,1016,8.94,0,0,0,1,0,0
41372,22,11,-15,8,1016,7.15,0,0,0,1,0,0
41372,23,13,-13,8,1016,8.94,0,0,0,1,0,0
41373,0,12,-13,8,1015,8.94,0,0,0,1,0,0
41373,1,10,-11,7,1016,8.05,0,0,0,1,0,0
41373,2,8,-11,7,1015,9.83,0,0,0,1,0,0
41373,3,6,-11,7,1016,8.05,0,0,0,1,0,0
41373,4,8,-11,6,1017,4.02,0,0,0,1,0,0
41373,5,8,-11,6,1018,8.94,0,0,0,1,0,0
41373,6,9,-10,5,1018,4.92,0,0,0,1,0,0
41373,7,9,-11,7,1019,4.92,0,0,0,1,0,0
41373,8,11,-11,8,1019,8.94,0,0,0,1,0,0
41373,9,10,-12,10,1020,7.15,0,0,0,1,0,0
41373,10,12,-12,10,1021,8.94,0,0,0,1,0,0
41373,11,13,-13,12,1021,7.15,0,0,0,1,0,0
41373,12,13,-13,12,1020,7.15,0,0,0,1,0,0
41373,13,14,-15,13,1020,7.15,0,0,0,1,0,0
41373,14,14,-12,12,1020,4.92,0,0,0,1,0,0
41373,15,14,-11,11,1020,1.79,0,0,1,0,0,0
41373,16,11,-10,11,1019,2.23,0,0,0,1,0,0
41373,17,11,-12,11,1020,8.05,0,0,0,1,0,0
41373,18,12,-11,10,1020,8.05,0,0,0,1,0,0
41373,19,13,-15,9,1021,5.81,0,0,0,1,0,0
41373,20,14,-13,9,1022,7.15,0,0,0,1,0,0
41373,21,22,-13,8,1022,7.15,0,0,0,1,0,0
41373,22,11,-13,7,1023,5.81,0,0,0,1,0,0
41373,23,11,-12,6,1023,5.81,0,0,0,1,0,0
41374,0,10,-11,6,1022,4.92,0,0,0,1,0,0
41374,1,10,-10,6,1022,5.81,0,0,0,1,0,0
41374,2,11,-10,6,1022,5.81,0,0,0,1,0,0
41374,3,9,-11,5,1022,4.92,0,0,0,1,0,0
41374,4,11,-10,5,1021,5.81,0,0,0,1,0,0
41374,5,8,-9,5,1021,5.81,0,0,0,1,0,0
41374,6,9,-9,4,1021,4.92,0,0,0,1,0,0
41374,7,11,-9,6,1021,4.92,0,0,0,1,0,0
41374,8,8,-10,8,1021,8.05,0,0,0,1,0,0
41374,9,12,-10,9,1021,8.05,0,0,0,1,0,0
41374,10,12,-11,11,1021,9.83,0,0,0,1,0,0
41374,11,12,-13,11,1020,8.94,0,0,0,1,0,0
41374,12,10,-15,12,1019,8.94,0,0,0,1,0,0
41374,13,10,-15,12,1018,8.94,0,0,0,1,0,0
41374,14,14,-13,13,1018,9.83,0,0,0,1,0,0
41374,15,17,-12,12,1017,9.83,0,0,0,1,0,0
41374,16,10,-13,13,1016,8.05,0,0,0,1,0,0
41374,17,7,-14,11,1016,7.15,0,0,0,1,0,0
41374,18,6,-14,11,1016,7.15,0,0,0,1,0,0
41374,19,10,-14,10,1017,4.92,0,0,0,1,0,0
41374,20,17,-14,9,1017,3.13,0,0,0,1,0,0
41374,21,17,-15,9,1018,4.02,0,0,0,1,0,0
41374,22,21,-16,9,1018,3.13,0,0,0,1,0,0
41374,23,26,-13,7,1018,3.13,0,0,0,1,0,0
41376,0,32,-11,9,1017,8.94,0,0,0,0,1,0
41376,1,38,-7,6,1017,0.89,0,0,0,0,0,1
41376,2,41,-8,5,1017,0.89,0,0,0,0,0,1
41376,3,35,-4,4,1016,0.89,0,0,0,1,0,0
41376,4,42,-4,2,1016,0,0,0,0,0,0,1
41376,5,55,-6,3,1016,0.45,0,0,0,0,0,1
41376,6,62,-6,1,1016,1.79,0,0,0,1,0,0
41376,7,66,-4,5,1016,0.89,0,0,1,0,0,0
41376,8,64,-7,10,1016,0,0,0,0,0,0,1
41376,9,53,-8,12,1016,0.89,0,0,0,0,0,1
41376,10,62,-10,14,1016,0.01,0,0,0,1,0,0
41376,11,53,-12,16,1015,1.79,0,0,0,1,0,0
41376,12,50,-10,18,1014,0.89,0,0,0,0,0,1
41376,13,62,-10,18,1013,0.9,0,0,0,0,1,0
41376,14,74,-9,21,1011,3.13,0,0,0,0,1,0
41376,15,41,-8,23,1009,4.02,0,0,0,0,1,0
41376,16,29,-8,23,1008,4.92,0,0,0,0,1,0
41376,17,45,-6,23,1008,5.81,0,0,0,0,1,0
41376,18,54,-4,21,1008,3.13,0,0,0,0,1,0
41376,19,52,-3,20,1008,1.79,0,0,0,0,0,1
41376,20,51,-1,17,1009,0.89,0,0,0,0,0,1
41376,21,47,-2,18,1008,1.79,0,0,0,0,1,0
41376,22,52,0,20,1007,5.81,0,0,0,0,1,0
41376,23,54,0,18,1006,0.89,0,0,0,0,0,1
41377,0,59,1,11,1006,0,0,0,1,0,0,0
41377,1,57,1,11,1005,0,0,0,0,0,0,1
41377,2,65,2,15,1004,2.24,0,0,0,0,1,0
41377,3,91,1,8,1003,0.89,0,0,0,0,0,1
41377,4,100,1,8,1002,0.89,0,0,0,0,0,1
41377,5,109,2,7,1002,0.89,0,0,0,0,0,1
41377,6,101,2,5,1002,1.79,0,0,0,1,0,0
41377,7,111,4,9,1002,1.79,0,0,0,1,0,0
41377,8,101,3,13,1002,1.79,0,0,1,0,0,0
41377,9,110,3,17,1002,0,0,0,0,0,0,1
41377,10,117,2,19,1002,0,0,0,1,0,0,0
41377,11,132,2,23,1002,1.34,0,0,0,1,0,0
41377,12,117,0,25,1002,1.79,0,0,1,0,0,0
41377,13,75,2,26,1002,6.26,0,0,0,1,0,0
41377,14,25,1,24,1002,9.83,0,0,0,1,0,0
41377,15,14,0,26,1003,8.94,0,0,0,1,0,0
41377,16,16,-2,25,1003,8.05,0,0,0,1,0,0
41377,17,13,-4,23,1004,9.83,0,0,0,1,0,0
41377,18,10,-5,21,1005,9.83,0,0,0,1,0,0
41377,19,10,-6,17,1006,8.05,0,0,0,1,0,0
41377,20,8,-9,17,1007,9.83,0,0,0,1,0,0
41377,21,10,-9,14,1009,5.81,0,0,0,1,0,0
41377,22,10,-13,14,1010,7.15,0,0,0,1,0,0
41377,23,12,-14,13,1011,7.15,0,0,1,0,0,0
41378,0,8,-15,12,1012,8.05,0,0,1,0,0,0
41378,1,6,-16,11,1013,4.02,0,0,1,0,0,0
41378,2,5,-18,10,1013,4.92,0,0,0,1,0,0
41378,3,6,-18,8,1013,1.79,0,0,1,0,0,0
41378,4,7,-14,4,1013,1.34,0,0,0,1,0,0
41378,5,6,-15,5,1014,0.89,0,0,1,0,0,0
41378,6,4,-15,5,1014,3.13,0,0,1,0,0,0
41378,7,6,-17,8,1014,4.02,0,0,1,0,0,0
41378,8,9,-18,10,1015,3.13,0,0,0,1,0,0
41378,9,7,-18,11,1015,1.79,0,0,0,0,0,1
41378,10,10,-18,12,1014,0,0,0,0,1,0,0
41378,11,34,-13,14,1013,0.89,0,0,0,0,0,1
41378,12,59,-5,15,1011,2.24,0,0,0,0,1,0
41378,13,53,-5,15,1010,4.02,0,0,0,0,1,0
41378,14,45,-6,16,1009,4.02,0,0,0,0,1,0
41378,15,38,-5,16,1008,5.81,0,0,0,0,1,0
41378,16,39,-6,17,1007,5.81,0,0,0,0,1,0
41378,17,45,-6,16,1006,4.92,0,0,0,0,1,0
41378,18,42,-5,15,1005,4.92,0,0,0,0,1,0
41378,19,43,-4,14,1005,4.02,0,0,0,0,1,0
41378,20,50,-4,14,1005,3.13,0,0,0,0,1,0
41378,21,48,-4,13,1005,3.13,0,0,0,0,1,0
41378,22,56,-3,12,1006,3.13,0,0,0,0,1,0
41378,23,63,-2,10,1006,3.13,0,0,0,0,1,0
41379,0,59,-3,11,1006,3.13,0,0,0,0,1,0
41379,1,53,-2,9,1005,0.89,0,0,0,0,0,1
41379,2,42,-1,8,1005,0.9,0,0,1,0,0,0
41379,3,44,-1,8,1005,1.79,0,0,1,0,0,0
41379,4,50,-1,7,1005,0.89,0,0,0,0,1,0
41379,5,65,-1,7,1004,0.89,0,0,0,0,1,0
41379,6,70,-1,6,1005,0.89,0,0,1,0,0,0
41379,7,73,1,9,1005,0,0,0,0,1,0,0
41379,8,71,-2,11,1006,0.9,0,0,0,0,1,0
41379,9,62,-4,13,1005,1.34,0,0,0,0,0,1
41379,10,73,-4,14,1005,1.79,0,0,0,0,1,0
41379,11,73,-3,16,1004,3.13,0,0,0,0,1,0
41379,12,78,-3,17,1003,4.02,0,0,0,0,1,0
41379,13,79,-3,19,1002,4.02,0,0,0,0,1,0
41379,14,79,-1,18,1001,4.92,0,0,0,0,1,0
41379,15,89,1,19,1000,4.92,0,0,0,0,1,0
41379,16,99,2,18,1000,5.81,0,0,0,0,1,0
41379,18,102,4,15,1000,12.96,0,0,0,0,1,0
41379,19,81,3,13,1001,5.81,0,0,0,0,1,0
41379,20,69,2,12,1002,4.92,0,0,0,0,1,0
41379,21,64,1,11,1003,3.13,0,0,0,0,1,0
41379,22,55,0,10,1003,1.79,0,0,0,0,1,0
41379,23,53,-1,10,1003,1.79,0,0,0,0,1,0
41380,0,50,-1,9,1003,3.13,0,0,0,0,1,0
41380,1,57,0,10,1004,4.02,0,0,0,1,0,0
41380,2,53,0,9,1002,0.45,0,0,0,0,0,1
41380,3,63,0,10,1003,1.79,0,0,0,0,0,1
41380,4,64,1,9,1003,1.79,0,0,0,1,0,0
41380,5,61,0,8,1003,1.79,0,0,0,1,0,0
41380,6,63,1,6,1004,3.13,0,0,0,1,0,0
41380,7,58,2,11,1005,1.79,0,0,0,1,0,0
41380,8,74,1,13,1006,3.13,0,0,1,0,0,0
41380,9,70,2,15,1007,3.13,0,0,1,0,0,0
41380,10,80,1,17,1007,4.92,0,0,1,0,0,0
41380,12,70,-3,19,1007,8.94,0,0,1,0,0,0
41380,13,57,-4,21,1007,0.89,0,0,0,0,0,1
41380,14,39,-4,21,1006,1.79,0,0,0,0,0,1
41380,15,36,-3,21,1006,1.79,0,0,0,0,0,1
41380,16,28,-5,21,1005,1.79,0,0,0,0,0,1
41380,18,27,0,19,1006,3.57,0,0,0,0,1,0
41380,19,62,-2,15,1007,7.15,0,0,0,0,1,0
41380,20,96,-2,12,1010,4.92,0,0,0,0,1,0
41380,21,81,-2,11,1011,4.92,0,0,0,0,1,0
41380,22,78,-1,10,1012,5.81,0,0,0,0,1,0
41380,23,75,-1,9,1013,4.92,0,0,0,0,1,0
41381,0,57,0,9,1013,4.02,0,0,0,0,1,0
41381,1,48,1,8,1013,3.13,0,0,0,0,1,0
41381,2,52,1,8,1013,3.13,0,0,0,0,1,0
41381,3,47,1,8,1013,1.79,0,0,0,0,1,0
41381,4,37,1,8,1012,0.89,0,0,0,0,0,1
41381,5,27,1,8,1012,0.9,0,0,0,0,1,0
41381,6,28,1,8,1012,3.13,0,0,0,0,1,0
41381,7,34,1,9,1013,3.13,0,0,0,0,1,0
41381,8,45,1,9,1013,1.79,0,0,0,0,1,0
41381,9,51,-1,11,1012,5.81,0,0,0,0,1,0
41381,10,49,-3,12,1011,5.81,0,0,0,0,1,0
41381,11,32,-4,13,1010,5.81,0,0,0,0,1,0
41381,12,41,-4,14,1010,4.02,0,0,0,0,1,0
41381,13,46,-5,15,1009,3.13,0,0,0,0,1,0
41381,14,55,-3,16,1008,3.13,0,0,0,0,1,0
41381,15,63,-5,16,1008,3.13,0,0,0,0,1,0
41381,16,72,-4,16,1007,4.02,0,0,0,0,1,0
41381,17,68,-4,15,1008,3.13,0,0,0,0,1,0
41381,18,60,-5,14,1009,4.02,0,0,0,0,1,0
41381,19,55,-7,13,1010,4.02,0,0,0,0,1,0
41381,20,49,-8,12,1012,3.13,0,0,0,0,1,0
41381,21,43,-8,12,1014,0.89,0,0,0,0,0,1
41381,22,44,-6,9,1015,0,0,0,1,0,0,0
41381,23,46,-5,9,1016,4.92,0,0,0,1,0,0
41383,0,41,-10,9,1024,1.79,0,0,0,0,1,0
41383,1,41,-2,8,1024,5.81,0,0,0,0,1,0
41383,2,56,-1,7,1024,4.92,0,0,0,0,1,0
41383,3,72,-1,6,1025,3.13,0,0,0,0,1,0
41383,4,63,-2,7,1025,3.13,0,0,0,0,1,0
41383,5,65,-4,6,1025,1.79,0,0,0,0,1,0
41383,6,56,-4,6,1025,1.79,0,0,0,0,1,0
41383,7,60,-4,7,1026,1.79,0,0,0,0,1,0
41383,8,51,-4,8,1027,1.79,0,0,0,0,1,0
41383,9,43,-5,8,1026,3.13,0,0,0,0,1,0
41383,10,41,-1,8,1026,4.02,0,0,0,0,1,0
41383,11,43,1,7,1026,7.15,0,0,0,0,1,0
41383,12,28,-1,7,1025,4.02,0,0,0,0,0,1
41383,13,35,-3,8,1025,0,0,0,0,0,1,0
41383,14,40,-3,8,1024,4.02,0,0,0,0,1,0
41383,15,41,-3,8,1023,4.02,0,0,0,0,1,0
41383,16,59,-3,8,1022,4.02,0,0,0,0,1,0
41383,17,57,-2,8,1022,4.92,0,0,0,0,1,0
41383,18,51,-2,7,1022,5.81,0,0,0,0,1,0
41383,19,57,0,7,1022,5.81,0,0,0,0,1,0
41383,20,64,0,6,1023,4.92,0,0,0,0,1,0
41383,21,71,1,5,1023,4.02,0,0,0,0,1,0
41383,22,77,1,5,1023,4.02,0,0,0,0,1,0
41383,23,73,1,5,1023,3.13,0,0,0,0,1,0
41384,0,67,1,5,1023,3.13,0,0,0,0,1,0
41384,1,64,1,4,1023,1.79,0,0,0,0,1,0
41384,2,65,1,3,1023,1.79,0,0,0,0,1,0
41384,3,74,1,3,1023,1.79,0,0,0,0,1,0
